Economy,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),Electricity production from coal sources (% of total),"Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Energy use (kg of oil equivalent per capita),Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Cooling Degree Days,Heating Degree Days,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Standardised Precipitation-Evapotranspiration Index,"Agriculture, forestry, and fishing, value added (% of GDP)",Food production index (2014-2016 = 100),"Adjusted savings, natural resources depletion (% of GNI)","Adjusted savings, net forest depletion (% of GNI)","Annual freshwater withdrawals, total (% of internal resources)",Forest area (% of land area),Terrestrial and marine protected areas (% of total territorial area),Tree Cover Loss,Score
Norway,2012,93.7183547600692,89.5926608161815,51.66693252512361,99.8724814810639,98.37415258151876,59.303573274483085,35.0867986217454,22.5635464908008,97.9059193890202,67.5,99.8965519557726,2.9630520054198257,97.37332061638598,46.09456530464799,19.413595579843207,46.2332928311057,0.0,100.0,91.06828600174576,44.64921031550532,6.642066420664206,19.909391301936296,62.96151081074511
Norway,2013,94.44632550580296,87.91526028407338,51.60364106020921,99.87383446269718,97.38928737216992,57.50904633781278,33.83503672656957,18.181009888589077,97.60249756374732,67.125,99.6117339638738,9.64996329592121,97.34772420475912,98.5189050333146,22.287812906390187,47.812879708383946,6.028857222257244,100.0,90.99236869616809,44.69342664252055,6.642066420664206,19.09664479319642,65.99450727435969
Norway,2014,94.27650907424,86.68809118209434,52.52213914860114,99.87530019279988,98.35307397056437,61.4813866188623,36.60308704654494,22.625462923589573,97.57648997872391,66.125,97.6428624208186,17.492732125580446,97.31877588208587,81.09095287789997,24.27958011363125,54.35398946942078,9.372753542144238,100.0,90.90759241457476,44.72440536546022,6.826568265682657,17.713621986161627,65.99839899142597
Norway,2015,95.1636176109016,84.26345944379173,52.20568182402914,99.88217784943568,100.0,66.37488141504538,40.09975651659005,17.158261237091608,97.61158455128562,67.0,99.80788220357768,14.784099489644063,97.39449859981536,31.588665007626236,25.711705223641523,56.94613203726203,25.726365792238084,100.0,91.13130852152968,44.74323824548523,6.826568265682657,18.256663240166645,63.84456719639467
Norway,2016,96.52188860875545,83.16703081968706,53.42056921153241,99.88950649994926,99.07470867967108,63.09674829426763,37.48760234168634,60.454083907397234,97.72762642663096,68.5,99.69301457005248,12.589557368650162,97.47037367713784,91.45059002970216,32.82222271563334,58.7687322802754,35.557646281076416,100.0,91.35727267284418,44.77803813248794,7.195571955719557,14.203423947305936,69.87195837204351
Norway,2017,95.7639655783135,84.84300467362016,54.12963944447588,99.85974090401724,98.78465446473552,61.58747963903208,35.792347632421524,60.454083907397234,97.76031869214228,70.0,99.9549933833556,9.555081209962497,97.4208568094073,24.869551256321746,31.45309869220525,59.41676792223569,23.404416599363472,100.0,91.20901646655854,44.80997214644338,7.380073800738006,14.504186468467026,65.77077204446587
Norway,2018,95.309472214698,82.58706516377744,55.37231332877085,99.86357435197816,98.35701125058829,62.55251467542972,36.527574586729145,60.454083907397234,97.70548342251465,70.0,96.63256463823411,11.657542192184636,97.42344692248858,73.48880147708115,30.123452678220907,49.87849331713244,11.674075065828674,100.0,91.21693403302312,44.84108733952817,7.380073800738006,14.321881313113336,67.70241919460923
Norway,2019,96.12964390640305,78.3204263642793,57.28031944180015,99.86379984891704,98.35247411839656,64.99242970514432,38.34476437472625,60.454083907397234,97.69023399515154,71.125,98.55710130519188,9.718353089736496,97.42573231638384,51.83431002649112,29.760195782011884,59.96354799513972,18.34504675307932,100.0,91.22353413524584,44.871929592322736,7.195571955719557,13.585872319571608,66.95940081388228
Norway,2020,96.97690288167026,84.76192257765399,59.25985005583026,99.86774604534745,99.08692949838324,64.8789209322777,38.78859043226765,60.454083907397234,98.36737123895333,72.5,98.9776108875708,18.255406703366845,97.42817006987212,31.0227181504375,30.53284494512597,59.43701903604696,32.064276721853886,100.0,91.23145681581688,45.002258580901554,8.487084870848708,13.145236296057632,67.20991284510043
Poland,2012,49.90076677848853,96.55124969589764,59.81455086215324,5.138849740114779,10.839030558553304,56.53905256230176,60.16600043888178,1.771480041131582,6.799155641295868,10.0,80.11983851357252,50.23965604368543,40.058536555637154,79.46937464879184,42.48058955723253,48.62292426083434,82.58150005937563,100.0,33.28990850721338,41.110812393126814,61.07011070110702,14.943160620178872,44.07256245844298
Poland,2013,52.35242639551602,97.09066085920094,60.5853688657449,4.256254721342145,12.373189226277136,56.92481015442564,60.12424967072471,1.7638129698497238,6.799155641295868,10.625,83.51615871885643,51.15930037007514,41.26095846372776,90.02167456048807,44.5580584156279,46.94208181449977,86.0803230792005,100.0,33.721159364515245,41.19324036077248,61.07011070110702,18.628237056821646,45.41019193096631
Poland,2014,51.71535432250536,95.11264353740076,62.403326146578905,6.750476362283379,11.404828471980252,59.91625166176834,61.26105721092884,2.4203462165902465,9.008024750029506,10.875,81.20469949686634,59.398519932823945,44.47269868452727,77.48655374488239,42.35245925362734,60.206561360874815,88.69438278647492,100.0,34.91514400067341,41.27716950001433,52.02952029520296,14.73917173365632,45.32552375846246
Poland,2015,54.37147083949743,94.03028711219372,62.02975213415732,9.11300779091924,11.268862714240186,61.269868999118586,60.95286051383849,2.47955662422072,10.384024449218888,11.25,75.16373675831447,59.71596061401431,45.4377443466973,24.78124749137031,37.71504911457741,49.655731065208585,91.26674713694293,100.0,35.286796880821726,41.3582327662089,52.02952029520296,16.99390724794175,42.22428622972934
Poland,2016,57.40706978100973,96.18954901034598,60.44540725227566,10.054908504617032,10.986912343628202,60.64059681240836,59.55837909320701,60.454083907397234,10.172099188124664,10.5,83.00294894100102,56.08990106821123,46.276331546663165,87.76591474672874,39.111806337143975,60.18631024706357,92.2649456811618,100.0,35.61464580433626,41.42510313731216,68.08118081180811,11.215786616086945,50.24701764604238
Poland,2017,54.76423645114912,96.37886124808882,58.641857784592894,11.74185110437125,9.09441503350294,60.84948142513299,58.187933193660086,60.454083907397234,10.649740498614497,10.25,86.28910369658823,55.194881735840326,47.37850084254856,68.32704503492012,42.47881314188161,69.21830700688537,89.76558885678718,100.0,36.0530269873325,41.47859943419478,68.26568265682657,10.34142902665748,49.604217495538464
Poland,2018,54.3834517533807,96.2390479445773,58.796227211213385,11.806455977360102,7.998040490793123,61.269868999118586,56.75115083979816,60.454083907397234,9.114144052775554,15.25,71.9084820678861,59.59820412602862,49.9204682924451,9.693345107168652,37.01721600300248,61.9886593762657,88.1510520990387,100.0,37.097975290802935,41.53482513397957,68.26568265682657,10.290918453838316,45.558956763528606
Poland,2019,63.861917362948766,89.91458086639122,61.35978882262437,17.18500896350332,7.649009933086738,64.42742804547439,57.89041922840599,60.454083907397234,12.24529017257965,15.875,73.16799559338202,62.82722940807817,53.15871908242959,28.947579674078824,36.54458247262483,59.7205346294046,92.1400235701526,100.0,38.50342700712514,41.59664610971381,68.26568265682657,12.19995526741242,48.107723294417035
Poland,2020,65.97654866334673,90.30155098883844,63.0578525154498,21.974563945294435,8.20090519688933,64.8789209322777,58.4524176976104,60.454083907397234,14.776486218591142,16.5,83.0822143255389,62.13154415051356,54.83040853701272,61.79658023601188,38.56644552288539,80.72093965168085,94.971474431008,100.0,39.264940034619,41.64727653354914,68.08118081180811,12.390385785466492,51.95309640292795
Portugal,2012,86.40426728897965,67.03277764148675,82.15592341218179,68.34552895944438,2.262950397468259,72.31881349104542,67.1883974661302,11.612584821002876,41.29043578894376,28.25,46.97615992798941,93.52677763863812,73.56103982375043,56.84755559123384,31.46764942895799,40.09720534629403,96.29693362239492,100.0,31.556052965336264,48.18569765585232,11.623616236162365,14.459087690923267,51.74349915824487
Portugal,2013,87.30778446856834,62.58648938396581,82.77237198915296,74.17000214222091,2.940084169834094,71.92603293325759,66.94239598127959,13.143293052215974,57.43091017147251,34.125,38.86892326707733,93.7439677517614,73.76520167839328,87.17588504455325,32.91544378902106,45.09923045767516,97.38100121021218,100.0,31.719789721012347,48.356421807383306,11.623616236162365,15.40549210948562,54.96546287541911
Portugal,2014,87.9914779238639,70.56375389659429,82.71113878326017,74.47882020001578,3.0904869040111365,72.71468278741906,67.24499275841725,13.562147089218932,59.65732656648699,34.5,56.29857523829996,98.36284636921386,73.96936353303613,84.2979850686361,32.14725265617946,43.84366140137706,97.61074976909542,100.0,31.884821775168646,48.53492475718549,11.623616236162365,14.179245840813635,56.518064205041775
Portugal,2015,87.63543641781094,67.40354095847128,80.36935458142729,68.32421949872031,2.350175976374544,72.05661956793199,65.98015809904061,10.580171793940046,46.389593623650406,30.375,43.43407202402145,98.8289706635794,74.173677747272,25.351208156056828,32.132978657236784,71.95220737140542,99.04565110513064,100.0,32.050978920677835,48.713700647277896,11.808118081180812,16.37487809730385,51.36944101251503
Portugal,2016,89.73157543808473,58.22030057767458,80.81754048338212,76.39588242589608,2.7415397521902847,73.11368978597238,66.1249870597392,60.454083907397234,53.55160207768226,32.625,34.21510475793829,96.15546657361298,74.37783960191486,92.24933772176286,31.4967329717947,54.25273390036449,99.30701007354072,100.0,32.218468677348724,48.713700647277896,14.760147601476014,10.479264035589836,57.63807485467578
Portugal,2017,88.64417727585274,19.42451476098184,78.19994957265396,72.17660920253007,2.054366195577288,72.71468278741906,64.72068616222904,60.454083907397234,38.27888278099421,26.875,32.86893670188827,100.0,81.67632118621086,12.02536726338603,31.99350470209288,77.46051032806804,97.86884972156544,100.0,39.20660335412664,48.713700647277896,28.41328413284133,5.494098597029833,51.88057351475601
Portugal,2018,89.24113933281937,70.79837226935669,80.11413046274808,77.3013653839649,2.240590248306709,75.01871620738568,65.6938541076891,60.454083907397234,49.21700457378374,30.75,43.27083907111718,94.56044385676424,81.7741360449278,81.40804367022557,31.445821080345134,60.874848116646376,96.09530371488424,100.0,39.31673260160621,48.713700647277896,29.15129151291513,10.241056471754677,59.35502730563615
Portugal,2019,91.95872314712562,69.13468593848036,82.2819917772552,88.26570304308119,2.3419542063628924,76.42498416951096,66.06563156538189,60.454083907397234,52.2103836066567,31.625,49.89218564221755,97.96079374175034,81.7741360449278,37.47692060688769,32.42327137032692,80.84244633454841,95.75969680674991,100.0,39.31673260160621,48.713700647277896,29.15129151291513,18.20164413112822,59.397798010209186
Portugal,2020,90.7351072031338,69.82121310789353,85.25360323969969,94.98055088902169,3.78669782688754,75.99896369100205,68.44533027205605,60.454083907397234,57.83961571443047,35.5,37.38975058273493,99.62887449772596,81.7741360449278,66.6492735008429,34.04918634222191,73.2077764277035,92.24880822317392,68.32695232476752,39.31673260160621,48.713700647277896,29.52029520295203,13.940108301135195,59.9518793591804
Romania,2012,62.15646031712959,94.75400053587468,83.94969614951192,56.24874567327748,13.76652314228702,66.60902657873002,72.11569540650058,11.066740889071006,22.44172577560572,23.25,40.84854265888343,58.4223898381636,91.29203982070324,46.014289154692136,54.14299683041561,15.390846496557288,57.97550670427719,100.0,40.44087967216883,38.94216531720439,31.365313653136536,19.719466034359822,49.49238687640258
Romania,2013,66.2036651178297,94.79477896779972,85.93951805865008,67.53949015142119,15.51068893202861,70.1325209282803,74.81676297256584,12.930096927244,31.91809595232153,25.25,62.21325075402877,62.14554888644844,91.38330321692044,91.19772015734124,59.84778748143194,53.54394491697042,62.30056128390333,100.0,40.650371468836376,39.39838501230278,31.365313653136536,26.781972036423117,56.9136593980858
Romania,2014,65.89450544871127,97.60987817166468,85.80881861077806,69.4283652599416,16.26680385115297,72.05661956793199,75.02553972360303,13.364929398515038,39.45413316928015,26.75,69.02469989991066,64.69184329167312,91.57725697883116,64.76278397688046,56.655179116611016,62.89995949777236,68.5981589083488,100.0,41.101862698523874,39.84750825985553,39.483394833948346,23.4329298111486,57.4839955636673
Romania,2015,67.18193278186402,97.41140398615444,85.43061351555785,69.01356364087357,16.24468769731561,72.98033574921446,74.65328595244378,35.323163833071746,37.42794384450598,26.0,51.486897700632106,64.44535993921944,91.31626499599297,56.438147226459016,53.40119604635687,48.76468205751317,77.5881933874575,100.0,40.49642448203572,40.30536559669524,39.6678966789668,28.186734734384583,56.952693666715575
Romania,2016,69.51873189840185,97.90199093669555,85.4460504582199,72.3232949612709,13.96159979824149,74.05719219898765,74.53969289147466,60.454083907397234,39.64140867107509,26.875,59.64249968092325,61.19801179432177,91.44607536924347,86.14032271012282,52.51798709650295,58.38396111786148,85.3247560125865,100.0,40.795423687104936,40.471995643872965,39.6678966789668,22.056186585622243,60.941371138911144
Romania,2017,68.35632279707458,97.48271331284523,84.31400799633629,70.4398317792836,13.398634800956142,75.1575883490761,72.88845088502532,60.454083907397234,35.587254403272155,25.625,57.94433957828129,61.17210303284226,90.87685992973176,69.66364293168499,53.485258005283896,88.92264074524098,81.47239602836939,100.0,39.51278553494454,40.471995643872965,42.80442804428045,23.55763168545873,60.04065694016381
Romania,2018,68.0245035734378,97.01288817725998,83.9111037928568,72.62625009865491,13.091646589444764,76.99867834913067,72.46134286243182,60.454083907397234,38.42824361064661,25.125,59.996506949155965,64.74272716556982,91.38619804918778,70.12523079393111,53.92381994798608,94.5321992709599,76.41201053487114,100.0,40.65691915966643,40.471995643872965,42.80442804428045,23.649070008731822,60.77844255961201
Romania,2019,73.66256537411707,97.01333277963307,84.30577496024986,74.03774818756835,11.211281119667778,78.7600633668745,72.67393356992409,60.454083907397234,39.46008671283971,25.75,57.113396521727445,68.23574171999164,90.56315152770964,36.22461266757647,52.64684993317159,81.91575536654514,81.53351692478093,100.0,38.83568501290246,40.471995643872965,42.988929889298895,27.22398847237945,59.06762215056805
Romania,2020,74.07173962869587,97.58460621999416,85.69098328179109,80.8887961845918,11.846115142488706,78.46218605136696,73.3214304098864,60.454083907397234,42.1054445678093,26.5,59.91455460243036,66.41921076310638,89.9882987832563,65.07184715421047,51.01215344626368,30.0931551235318,90.1615384937196,100.0,37.64588216590137,40.471995643872965,42.988929889298895,20.624259879423647,60.28998001001683
Serbia,2012,33.61167253557811,72.14231174355797,81.56455371127306,19.315278545093747,11.902094999147227,44.24110089396807,67.42001811666563,4.457210010746785,23.738553790266064,20.75,31.12442650150807,66.4067232068978,92.97789871743696,35.24925744561291,62.6381908941244,21.952207371405397,60.8688145711856,100.0,13.761006077810634,41.74662679918828,11.623616236162365,37.551282722846665,41.2962772851878
Serbia,2013,38.634540453816186,73.81394148485768,81.50992856471024,18.88176068009875,13.156039833070556,44.467353497010976,66.55052750863507,3.4911590292328043,24.07581681050916,21.375,55.02629864241236,70.99992647513633,92.45241048112112,92.26137914425624,63.90244387105101,55.54880518428513,65.88029221544141,100.0,12.27750688040554,41.76696085080947,11.623616236162365,39.3329592977226,47.02232237948628
Serbia,2014,39.72688725439127,73.98667140128057,84.54296391126553,26.620815622427926,11.85537501762197,48.72406706710785,69.98322473509745,6.488597325416272,31.30488096568566,25.375,69.00118898076806,74.98672467739507,93.7814432110089,42.69085654652002,63.0071631416915,52.67314702308624,68.14193036301789,100.0,16.237964449957772,41.787294902430666,10.332103321033212,35.64738977914189,47.09447201789435
Serbia,2015,40.17851561686079,73.0662838752231,81.67949433666183,19.832568522882298,11.95167255116349,44.99926461329349,66.57152066865524,18.863057086822167,25.093559414798005,22.875,41.24822828430747,69.95739059091815,92.48669138954996,56.95592839367424,60.36762778558258,45.321992709599016,80.47981706551049,100.0,12.371536632425617,41.80776542419697,10.332103321033212,39.282521315922594,45.24349535509928
Serbia,2016,46.245546225491225,72.4143800797874,83.63181036806945,21.710619778336493,11.294600538077392,44.92293234781458,65.33964804843316,60.454083907397234,26.36145529672148,22.5,58.7940913701492,69.29356610760539,92.45682890931865,68.97728184956249,60.90264862132404,72.05346294046171,84.4233981072048,100.0,12.289697881355124,41.81786421493502,10.14760147601476,35.126078452005785,50.080400644991904
Serbia,2017,44.29630362761236,72.6405601430385,84.77059422474332,19.181446111869025,10.202479784541904,44.84671564977647,64.51587273199408,60.454083907397234,23.47513559978818,21.375,44.66537244654625,67.60214412507162,91.30529510529573,44.78205025286987,57.3009099671734,37.95058728230052,80.8813474256612,100.0,9.343503245249622,41.844066482795895,10.14760147601476,37.33618888611994,46.161138805613156
Serbia,2018,42.092857291688375,72.16458434140122,84.48224980586171,24.340252331074595,9.972425499614296,47.42486929843992,64.85392183465484,60.454083907397234,28.137177999463137,22.625,54.848959138022536,73.26997746404575,90.99539569309904,60.50012041422493,58.14909554359232,72.21547185095179,78.14241337549139,100.0,8.612278735495323,41.84625000511763,10.14760147601476,36.47489941540701,49.1789454022688
Serbia,2019,53.7924801533557,72.71281309144507,81.78614590787119,23.061120945283164,9.7552383801138,49.469875070103726,64.83557984105491,60.454083907397234,26.844214565709887,23.125,50.83866807284355,74.74724369290882,90.8914864506614,67.49618688287708,55.54532106441895,72.49898744430942,81.56893869286803,100.0,8.372390064099491,41.84966175874535,11.99261992619926,36.48351605800795,49.685322464735826
Serbia,2020,54.12794574208739,72.42012230954745,84.17808256457316,21.29942611029054,11.291094200555907,47.66592859116679,63.608002476546375,60.454083907397234,25.696120691906213,28.875,60.621897398348864,71.38925813412568,91.78446602533435,63.62286264750742,57.27694298953615,78.79708383961116,88.7992973123938,100.0,10.522749434291072,43.55895032623188,11.99261992619926,34.598688050564576,50.579406682643075
Slovak Republic,2012,59.76757027066448,74.74513461427807,71.39483068246722,84.63599156641449,5.591924079416728,52.12678900922664,53.16797241027558,19.26316223522832,16.729457402395834,9.5,69.59299240261441,52.50060395423719,96.17668837283004,41.44657622220437,29.913800639927835,27.15674362089913,98.55944625109758,100.0,61.88145408929427,53.84538751380055,64.20664206642066,29.60802710007607,54.05368511789922
Slovak Republic,2013,61.75041151834643,75.85877353784474,71.00376146836197,86.211425929893,5.672925275888545,51.60148560511867,52.78980933452803,19.357422111575858,19.725238742319146,9.75,76.37085452114975,53.25324180460359,96.35951988445048,94.14786866821866,33.290498586574714,43.5803969218307,99.12484029054389,100.0,62.68889263533608,53.86722273701793,64.20664206642066,34.45341354661788,58.50131645865427
Slovak Republic,2014,62.57032275540183,72.11512282721654,73.7016244809328,86.190905708455,5.347268588100015,55.21171451639266,55.208359379912224,20.212783778281175,20.266906758107524,11.625,83.80097671075524,63.18796806453382,96.8716004765808,84.20968130368466,39.0247587017541,66.24139327663019,99.311690294131,100.0,65.11567663023962,53.8980649898125,65.86715867158671,24.37484644061658,59.90631484411854
Slovak Republic,2015,62.777123747213146,73.06309721436396,72.90147628628324,86.03587656297566,5.709652300781407,56.156228516371314,54.02431779166835,20.85076142393621,20.06041279990976,13.125,66.41767483727085,57.58420639246171,96.77774696728233,35.2010917556394,32.96312461203901,35.58120696638312,99.39132469192064,100.0,64.6512386023912,53.91758022056305,65.86715867158671,34.126896338905894,55.35725687920442
Slovak Republic,2016,66.18361010980769,73.19564637717463,72.12911458842538,86.38550956670763,5.68973265236076,56.73156185785035,53.75409198172426,60.454083907397234,22.095062423426462,12.75,80.37778688359408,54.92073902991528,96.89780632657974,86.8828770972144,33.15552006337381,68.22600243013366,99.43353819977246,100.0,65.24754003930168,53.96575418178642,66.78966789667896,24.577626436405595,61.781337482424796
Slovak Republic,2017,65.38687933656992,72.99993680602864,70.05336036513513,85.6107020847192,5.055659935823762,55.681756394774325,52.26376725582227,60.454083907397234,21.28088922962191,11.875,74.08089099666145,52.63236517815774,96.89125486408,71.25311070081078,30.585085984463888,40.23896314297284,99.381949005699,100.0,65.21429398993271,54.03767394825871,66.78966789667896,26.017354327007936,59.41931102614744
Slovak Republic,2018,64.09997291271645,71.00546203343016,70.48868214820493,85.01764513546729,5.203646306648452,57.50904633781278,52.70402982364996,60.454083907397234,19.16205441121021,11.875,70.37758536143001,60.948494082415536,96.88988362774286,39.182788793449454,32.534020132309834,52.40988254353988,99.43823090650038,100.0,65.20765067427766,54.03767394825871,67.34317343173431,24.219934329266607,57.965263571854
Slovak Republic,2019,71.50131269143418,72.60845689636955,73.0496709358389,89.27389985680945,4.038984684979049,59.100993043607616,54.05861944671378,60.454083907397234,20.754052848666145,18.375,70.8800472905345,60.93869076726112,96.87617126437132,61.45139279120173,27.589455612451715,52.47063588497366,99.5556995253818,100.0,65.13884183629119,54.03767394825871,67.34317343173431,28.63016273023449,60.209290620585804
Slovak Republic,2020,72.66163815556436,76.23523345463909,74.99112375796932,91.37902652971486,5.939826532502508,59.00000781528334,55.012070464172695,60.454083907397234,21.41520952817645,18.375,81.07236660912089,58.627675925742224,96.89978700128896,96.88127157421528,29.07552387723952,61.94815714864316,99.6357444709968,100.0,65.2571073825919,54.03767394825871,67.34317343173431,27.439425141214016,63.423855402484186
Slovenia,2012,64.97457962619549,75.92238018880163,63.63519417101044,63.13835364684924,6.644542799057206,55.21171451639266,51.24416787577431,18.581694899529147,25.536210600858777,21.625,65.98776088723491,63.09355280310625,90.97848377827414,57.09641165609697,30.309330083259965,45.68651275820167,92.62542977234268,53.37691000331823,63.01865808937272,83.87373236293963,100.0,48.58557312867936,56.52701748412694
Slovenia,2013,65.44287708624175,73.11398094886344,63.810146187847,65.85965070524168,7.383794689742714,55.8710089463827,52.09832422252151,19.427327761498667,30.614896601571115,24.5,69.48484217455851,62.05510163353574,88.63382200133468,80.42466083326643,30.36940564608434,38.61887403807208,93.0665780502224,53.34705803627975,58.8404255017376,83.91126165284452,100.0,51.45976113082033,58.15949269104837
Slovenia,2014,66.39666201321026,46.96658026324354,67.96628571722607,75.69413595210445,7.85100037620316,58.100142593963625,53.015112944664935,22.01776698803936,36.800106119302754,25.0,84.45861070620083,72.42782600982899,90.43974025736584,23.86609938187364,30.251661841681816,51.96435803969217,90.1615384937196,31.01733003679908,61.98733217707667,83.92477219721029,97.7859778597786,33.96867250446893,55.82162146329205
Slovenia,2015,66.59486800158356,46.19992657581183,67.47899289386072,67.25818272016957,7.064319143255929,59.50697201356441,53.40737110886863,21.33256276045492,27.63614030726552,23.125,64.31512692537635,66.00828846955079,91.29782948523788,83.41093361162397,32.11155686118324,60.206561360874815,89.75027856058708,27.67793341087065,63.652734331148295,83.92736512996734,97.7859778597786,47.57114937391381,56.90831016208928
Slovenia,2016,69.90029796011919,45.11483443963266,65.26070423332422,65.76550573325966,7.047163781855971,59.50697201356441,52.45018463751663,60.454083907397234,29.339793798496576,22.625,76.02020595565169,64.82010333160996,91.39777737825708,66.09536806614754,30.62483699894878,57.87768327257999,89.97276238780755,29.566254424434945,63.8550952748971,83.79239615645484,97.7859778597786,33.96319060813632,58.231177641991934
Slovenia,2017,69.76772654345426,45.13794279662618,64.5289931511431,66.68508225000846,6.7139656231220926,60.32888609860044,51.58822711428107,60.454083907397234,25.758267330817528,21.0,65.67137108963034,63.5967896476992,90.94344107188022,73.63329854700167,28.602844318568323,51.72134467395705,90.03817116817314,30.542262453297653,62.949838638433285,83.67052831687278,97.60147601476017,34.76249205964184,57.46135569370544
Slovenia,2018,65.39859979580356,44.46031556690988,64.87272240775138,68.08011906238373,6.529173637252185,62.44437044600328,52.04004009440189,60.454083907397234,30.243061249429456,22.125,70.36750925322603,68.90936951845882,90.6385695262531,71.88729228546198,32.32164363150332,61.94815714864316,90.2813569654475,32.75554118540832,62.36242997227367,83.54006285814884,97.60147601476017,30.508766986336653,58.554641461648615
Slovenia,2019,76.5252224282708,71.59031458060302,66.88981624892584,68.6106006110967,6.421815174598443,64.42742804547439,52.7253937786181,60.454083907397234,29.572922030513485,22.5,66.0952393747439,68.92395778505764,90.81363069862968,80.10355623344304,29.605921499236324,56.500607533414325,91.1247191707801,37.79553031434743,62.69817344179784,83.40181860115372,97.60147601476017,37.63087160579357,60.67256216535338
Slovenia,2020,75.52768112016336,71.17560014763444,70.46501216945646,71.38331097155356,7.665328523979724,64.8789209322777,54.64823253127727,60.454083907397234,31.244927737559447,24.75,77.49601993725943,67.12995111180096,90.20586828208464,89.78485991811831,31.191379299439816,66.78817334953419,91.9672867207086,43.49044589444104,61.55407081343817,83.26425669488415,71.77121771217712,36.66711760487068,61.43952291067324
Spain,2012,81.3923384660263,96.99147807595875,74.54551067979149,78.78434600250301,2.8218503171226104,68.52245859699673,58.83706303535138,12.015267136226456,27.35371255665006,16.125,27.409029536431845,84.38623661234774,25.00038089898254,39.28313398089428,36.832253184342456,28.06804374240582,99.06427197908076,100.0,24.098650260133525,49.9757765492432,18.45018450184502,11.80635802412172,46.422185096518284
Spain,2013,83.4470651970079,96.87879639562136,77.68950133529553,83.68484547822263,3.179227795209755,70.63846608587471,60.86114402156457,13.584826157212326,37.82818908872138,17.5,37.93856260957768,83.58283159421745,33.34222097625933,92.78718792646704,38.97183875633284,65.22883758606721,99.21350238749304,100.0,26.647426932779965,49.9789153625807,18.45018450184502,13.69130446128102,53.02160567666843
Spain,2014,85.19393453211927,97.5121588922976,77.72500630341824,81.67905020689344,2.8003847159708286,71.92603293325759,61.45046719920728,14.233370186818815,38.301130233243136,18.0,41.41011775611788,90.94325397705325,32.284997760313985,85.75098338283695,38.15334502647472,45.54475496152287,99.3538330472648,100.0,26.307894091858188,49.98205417591821,16.605166051660515,12.470854046966636,52.553023253991114
Spain,2015,83.43430291917572,98.27990437633817,76.43036137882771,78.85763250763871,2.8020130521155195,72.05661956793199,60.30140127532792,13.07763972754192,32.85865138660119,16.75,25.93388729537105,89.36281952680332,35.078663257874695,16.476679778437813,40.070679168458206,55.44754961522884,99.6074779062889,100.0,27.216376276323743,50.04087280846005,23.985239852398525,13.506623147927186,48.01245486790321
Spain,2016,85.82189069239264,98.33491610070388,77.34577207868723,84.63170712457578,2.9289788810906927,72.98033574921446,60.17418575923719,60.454083907397234,36.65868334772978,17.25,26.72989984348446,87.51839580418111,35.68733983197784,75.0501725937224,40.9338155419116,69.07654921020657,99.668743407141,100.0,27.419244980015733,50.0618892108068,25.645756457564577,9.430878518267022,54.96371346832532
Spain,2017,85.5669055903986,98.50925208069064,75.87154405446152,81.04720778415432,2.712982746360389,72.18754583012708,58.68483101784389,60.454083907397234,29.913736287265788,15.375,19.93390073018197,89.97272577676685,38.02834497868489,0.0,40.82415900831781,60.0243013365735,99.35851788459549,100.0,28.217055803055786,50.07458093430191,25.461254612546128,10.15559244008884,49.6723650447953
Spain,2018,86.22351176213198,98.60699604671493,76.88935314064597,84.09491166157419,2.6964542148911264,73.11368978597238,58.96245623102379,60.454083907397234,36.04129043578895,17.5,34.327285429275804,85.94986537947582,39.45107885827816,64.30119611463434,39.86089233790724,92.588092345079,99.19482292278758,100.0,28.716163667191,50.08058562068668,25.645756457564577,8.55816035138524,55.3344025144638
Spain,2019,88.38815035526015,98.31159229978005,79.16990413658607,94.23088631571828,2.492899600572528,74.88022610783308,60.04401824642156,60.454083907397234,35.01122295185046,17.25,30.98604794884024,88.38295483589367,39.85513649895939,34.595006823472744,38.08100677071032,69.88659376265693,99.5415879405502,100.0,28.85991751072575,50.09573380679376,30.99630996309963,12.832525168729276,54.397484225415745
Spain,2020,87.7953555726877,98.10577435096224,83.7526178481931,97.36766148399536,3.549493495172861,74.46702718527331,63.44904134241986,60.454083907397234,42.06690320687103,20.5,31.576507889592733,89.15169813258517,34.636668078532225,71.53407722565625,40.64968257651169,91.9805589307412,99.60276844737272,100.0,29.00459624432267,50.10883494072419,30.99630996309963,9.866960819547144,57.83365308189742
Sweden,2012,95.53606775988166,100.0,81.20037666140095,99.05776104089388,10.901895944413573,53.91847702755766,37.90568373307218,40.58129286150563,57.28583171525769,56.75,99.61509266660843,11.815912414381444,94.9025050964284,25.343180541061244,22.279955949993887,42.64884568651274,93.61968704354824,100.0,82.60276784328296,93.30068057661366,21.21771217712177,3.030313148392892,62.53381007180516
