Economy,Year,Access to clean fuels and technologies for cooking  (% of population),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"Fertility rate, total (births per woman)","Life expectancy at birth, total (years)","Government expenditure on education, total (% of government expenditure)","School enrollment, primary (% gross)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Mortality rate, under-5 (per 1,000 live births)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Gini index,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population)
Slovak Republic,2019,0.48858276145472124,0.9336570460150474,-0.005431090047942378,0.04077138157890838,-0.5122376076544035,-0.30283278254638124,-0.40228945469000127,0.11024225984901875,0.2847925838192717,0.5553414591528776,0.2606231260625737,0.6252833784756716,-0.7118377915681915,-0.9408688809404409,-2.161695810028829,2.1487079549988586,0.6357670797425969,0.021054750756155715,1.3513227036232343
Slovak Republic,2020,0.48858276145472124,0.9492404995493489,-0.00028678931730201693,0.1526419802561398,-0.7233129931103245,-0.25634793705110137,0.005600053620985232,0.06871467477391942,0.23250928341015123,0.31012716579258665,0.2776118872126525,0.5822600023046577,-0.7118377915681915,-1.0587912716365235,-1.7491654888909987,1.8611425359079812,0.3854498849599905,0.07780532717895813,1.086057893471084
Slovenia,2012,0.48858276145472124,-0.29251457189869506,-0.8175274901630732,0.09681845220640523,0.2433739514203724,0.03444546889620734,-0.35468960281710327,-0.195181094324032,0.5346813264444295,-0.13388684952655847,-0.015110123846777424,-0.08515509660683777,1.113732372597429,0.179763855567474,0.3861537021392478,1.4695793669849837,1.3034072728278059,0.9514208788167622,0.5267085570692525
Slovenia,2013,0.48858276145472124,-0.19755284953853788,-0.6871007715927094,-0.07199109390955219,0.31178022103996916,-0.8223869618826782,-0.2716015899164441,-0.17777882276044465,0.5430567569965062,-0.35189299579484606,-0.12024502636903973,-0.08515509660683777,1.2295052890840548,0.17236758348596184,0.3861537021392478,1.3054697337823364,1.3034072728278059,0.871308657778041,0.5267085570692525
Slovenia,2014,0.48858276145472124,-0.097676077058027,-0.5455766516763757,0.09681845220640523,0.5850089991241552,-0.2923211811305156,-0.2744910864468884,-0.13774951294197377,0.5040930398745767,-0.2798689148199888,-0.2593599273133873,-0.09130616971364353,1.3520946413387127,0.16495654250271613,0.3861537021392478,1.442078070923774,1.3034072728278059,1.1350891838610362,0.5731138848734031
Slovenia,2015,0.48858276145472124,0.007319701558605295,-0.39218966709246844,0.04077138157890838,0.47348994869646766,-0.5509364745714076,-0.3186169287530125,-0.0130599187880878,0.48486351119408017,-0.15604447725478676,-0.014899177771240165,-0.10980504074587819,1.4821027292709184,0.15195162689679467,0.3861537021392478,1.524764449900225,1.3034072728278059,1.038918902228817,0.6683693937465324
Slovenia,2016,0.48858276145472124,0.11768309693029838,-0.2261618808566008,0.09681845220640523,0.6216499784635285,-0.4023596007590552,-0.4051141948466783,-0.037565276040042186,0.8268933200841309,0.0286194347184378,0.24262013576704225,-0.1407900708093645,1.4821027292709184,0.13329441822666901,0.3861537021392478,1.6918062792825836,1.3034072728278059,1.1350891838610362,0.8177568349090523
Slovenia,2017,0.48858276145472124,0.2336336417378905,-0.10393027841838318,0.31876548232652563,0.5668450942991071,-0.18514694637300108,-0.3625147142270979,0.3483945910881518,1.242948457464707,0.3475274961373999,0.18238260191849281,-0.1407900708093645,1.6202038458980548,0.11078308823448604,0.3861537021392478,1.8611425359079812,1.3034072728278059,1.3604584811301674,0.8177568349090523
Slovenia,2018,0.48858276145472124,0.35543986688335305,-0.04122953692728706,0.20824138576220855,0.6986586153453479,0.01945281597239416,-0.08900149376685428,0.47176368049583134,1.2126516746530782,0.7447242396665918,0.21552326789880305,-0.18449664612403585,1.7671552590307622,0.08813744779774067,0.3861537021392478,1.7479925598992387,1.3034072728278059,1.2415649266665554,1.1717821003218158
Slovenia,2019,0.48858276145472124,0.4833378497510139,0.023008259486143205,0.26361608338528925,0.7571375415130187,0.006951452455103762,-0.01003499563711883,0.4982098393407058,1.093708617135328,0.960119664960261,0.384130398987047,-0.1719696563888243,1.7671552590307622,0.06154710394797842,0.3861537021392478,1.8044369016590582,1.3034072728278059,1.3604584811301674,1.0580477860975936
Slovenia,2020,0.48858276145472124,0.617593164802647,0.04361209100856371,0.1526419802561398,0.3857199810443581,-0.34036829644772204,0.07046399522573611,0.4260026637866681,0.9161668659040788,0.7871911281998989,0.4090720559699249,-0.2539691849788022,1.7671552590307622,0.032852902749136256,0.3861537021392478,1.918112760481973,1.3034072728278059,1.3604584811301674,1.2601545924343456
Spain,2012,0.48858276145472124,1.034013026674571,0.5593551995676528,-1.4314611512779156,1.1206071830994244,-1.0458169543903122,0.12004852233584502,0.34461227736538536,-0.7071051793477977,-1.8280522730889726,-0.03505869713596584,-1.1312636307158594,0.4549885920811776,0.013605400971218453,0.3861537021392478,-0.9830581201628756,-0.6189715378621087,-0.2476725902930835,-0.5663751661514232
Spain,2013,0.48858276145472124,1.0266427517156766,0.5419242297423947,-1.7419101025318553,1.4028767889909213,-0.8725478590195906,0.6416559485019265,0.35535219983890637,-0.8374346014533675,-1.9120526677178014,-0.09321701870786958,-1.154317313483669,0.5355076506801284,0.09947708849455532,0.3861537021392478,-1.1651314225864435,-0.8487202242094345,-0.33412251839597007,-0.8229469198039465
Spain,2014,0.48858276145472124,1.0192612911131411,0.5243772154776167,-1.4314611512779156,1.470789707515725,-0.8136101245798142,0.531739568174471,0.34824331212724186,-0.5659409393251795,-1.8048866671718462,-0.15467369733610595,-1.1466196020568968,0.6200118159010033,0.18714537742519038,0.3861537021392478,-1.1424986812036455,-0.5245876689804133,-0.35009918311747307,-0.809390018638229
Spain,2015,0.48858276145472124,1.0200346009019574,0.5066938835155577,-1.3699998470652595,1.2942205217164506,-0.6914722108628901,0.45470462726670474,0.3671444156989706,-0.40668362525280627,-1.6365079874810375,-0.08236235052918983,-1.138935059645101,0.7087957771330945,0.27457990737236404,0.3861537021392478,-1.1651314225864435,-0.7035542345651358,-0.2659080586230529,-0.836427007522122
Spain,2016,0.48858276145472124,1.0157560592036474,0.4889142291535406,-1.3699998470652595,1.516169294072522,-0.5805272058715631,0.45193641109157373,0.35777167654847747,-0.28679675052555925,-1.4452977934614586,0.01937102277265363,-1.1466196020568968,0.7087957771330945,0.361681262288908,0.3861537021392478,-1.0743849792438218,-0.8487202242094345,-0.30091671900226913,-0.7404258571702044
Spain,2017,0.48858276145472124,1.011483079837199,0.470652998610398,-1.4931325626743035,1.4950640924702194,-0.4709574511989331,0.525242261832386,0.3199342197834737,-0.0218922082214558,-1.2295933798845247,0.016821950964984456,-1.1466196020568968,0.8021835657289712,0.44663941699015547,0.3861537021392478,-0.8218087901734639,-0.4186562278216108,-0.08055605929634624,-0.7263914415439037
Spain,2018,0.48858276145472124,1.0071881426872016,0.4522215944419287,-1.8046251974770522,1.5630484712097497,-0.558769579598279,0.551200454701614,0.2665385734841573,0.03186836956029293,-1.029557629587154,0.10253610555699329,-1.1466196020568968,0.8021835657289712,0.5294881186002482,0.3861537021392478,-0.8218087901734639,-0.6189715378621087,-0.14813251856360765,-0.6110737401423563
Spain,2019,0.48858276145472124,1.0028988269209353,0.43369713185564895,-1.9940130662291824,1.7502107889808933,-0.5546573345171582,0.6565479614116327,0.2701836804509711,0.0774445794791992,-0.9002908086499779,0.15537996823291328,-1.1620282498339571,0.8021835657289712,0.6102608873468731,0.3861537021392478,-0.7288325524206527,-0.5245876689804133,-0.08055605929634624,-0.6549650374993896
Spain,2020,0.48858276145472124,0.9986151260514555,0.4150966073789253,-2.3137754051768056,1.0391293087896998,-0.8431639376021564,0.6995362262986181,0.04154486959575985,-0.2698513913184529,-1.0592126953787957,0.09748689797479497,-1.1620282498339571,0.8021835657289712,0.6858171029515514,0.3861537021392478,-0.8680678424534506,-0.7035542345651358,-0.18973803740957562,-0.7543786487537308
Sweden,2012,0.48858276145472124,1.0122270054832436,0.8951095025969865,1.8172177119510473,0.8260010117809191,1.253078230633579,-0.07004271628558978,1.239824141940602,0.8607498783062747,0.033491337209756486,1.0670952101073363,-1.3997996620683506,1.0042362944756527,0.8793238291728055,0.3861537021392478,0.9306287828961746,-0.006713781585690784,0.49943464740177934,0.20211991316849187
Sweden,2013,0.48858276145472124,1.0176876146794385,0.896094406274799,1.7203113148041875,0.9263928377861338,1.2028593620912458,3.0843891787384425,1.35495943435717,0.9599138890331199,0.01811092743849012,1.0399328913815162,-1.4571781674097743,1.113732372597429,0.8659310075080009,0.3861537021392478,0.6178154811007227,-0.29899796708165455,0.4042709748915248,0.28487702303352075
Sweden,2014,0.48858276145472124,1.0230467164298949,0.8970466747536,1.671490995738457,1.048247172461357,1.2450921303330644,3.0698683313457544,1.4122191587961805,1.031024946900221,0.03796944639069265,1.0900161274325024,-1.5069698774401143,1.113732372597429,0.8509736088523052,0.3861537021392478,0.7212517336944767,-0.006713781585690784,0.49943464740177934,0.14171844701923714
Sweden,2015,0.48858276145472124,1.0283591657421394,0.8979744998645905,1.5235709935845076,1.028045929880059,1.2824818723497282,3.2859663536753456,1.4488239042366668,1.1567451512021074,0.1478020378165056,1.1052053422756813,-1.5827508212591477,1.113732372597429,0.8374428929274031,0.3861537021392478,0.5151904247932777,-0.16285956807288926,0.49943464740177934,0.16169785560694988
Sweden,2016,0.48858276145472124,1.0336247073448483,0.8988696539317435,1.5235709935845076,1.070535650985229,1.354220482499395,3.524779245381378,1.4936676706876206,1.221608013390645,0.2466185949495695,1.158695544972518,-1.668554263079864,1.2295052890840548,0.8223317804388796,0.3861537021392478,0.4133595834735434,0.1740293734929589,0.6067725944579792,0.24317377729009973
Sweden,2017,0.48858276145472124,1.0387875300195253,0.8997321183376881,1.17001054239494,1.1134519103328846,1.3727235791595804,3.708048362712806,1.5582584069016214,1.3181893231036232,0.31036588734917037,1.185263264554799,-1.7738626791970027,1.2295052890840548,0.8071393652417029,0.3861537021392478,0.6178154811007227,0.3854498849599905,0.7293164184276969,0.12189070252870997
Sweden,2018,0.48858276145472124,1.043902768107281,0.9005618751460299,1.0668560704924153,1.17640286358287,1.367145637022153,3.814294034948143,1.5893401838185877,1.3493242532278216,0.39675915625198177,1.2140018095003082,-1.8365335467109005,1.3520946413387127,0.7903334734559172,0.3861537021392478,0.3123065478473178,-0.5245876689804133,0.3605326033081253,-0.012821333317120955
Sweden,2019,0.48858276145472124,1.0489701749905471,0.9013424720996208,0.8048713308873374,1.4170764317081794,1.4249341802776445,3.414366858560036,1.616677224898905,1.5641952376093196,0.2831265699271393,1.1873483970567535,-1.9001614556705466,1.4821027292709184,0.7765095188963314,0.3861537021392478,0.48965890736331386,0.1740293734929589,0.6067725944579792,0.1818309803220049
Sweden,2020,0.48858276145472124,1.053961600073085,0.9020903223837538,0.5911119254071203,1.0909197493090048,1.3150363224389456,3.2693986127165844,1.558401088145473,1.243250483793631,-0.02937526355789579,1.1723914553183605,-1.9185217552877774,1.4821027292709184,0.7610715328405604,0.3861537021392478,0.5920838407368352,-0.006713781585690784,0.6067725944579792,0.26394310177949487
Switzerland,2012,0.48858276145472124,0.3099527455803797,1.148677691784131,-0.242797177103414,1.2360376161575888,1.3568717267173813,0.45203459077604796,1.5244157675265437,0.6423967817117711,0.9446156087979627,0.21761872122139134,0.1899649301833535,-0.07359405978496046,1.8300990565792246,0.3861537021392478,-0.08443713824768175,1.3034072728278059,1.4945620704274736,0.5267085570692525
Switzerland,2013,0.48858276145472124,0.3099527455803797,1.162069586327825,-0.242797177103414,1.2793605414116893,1.2581599656851141,0.5121346383831342,1.541129664915076,0.4679324274517564,0.8589118756866173,0.205998142736245,0.11371608271003361,-0.07359405978496046,1.840280195540739,0.3861537021392478,-0.3026001357342436,1.3034072728278059,1.3604584811301674,0.6927111399472226
Switzerland,2014,0.48858276145472124,0.3099527455803797,1.1774508192553237,-0.1287053649572894,1.4564865804604037,1.3176235708047828,0.5185644852535966,1.6119811802509398,0.5721734152619218,0.8332829612784022,0.23137603526391443,0.04230335558555031,-0.016970495673404765,1.8503895269353068,0.3861537021392478,-0.3026001357342436,1.3034072728278059,1.3604584811301674,0.28487702303352075
Switzerland,2015,0.48858276145472124,0.3099527455803797,1.1928778491592462,-0.1287053649572894,1.3230640082230787,1.3348163758329794,0.45700094807676894,1.6676974274405891,0.5184609798734232,0.8413531567404479,0.2728994776822822,0.04230335558555031,-0.016970495673404765,1.8595177868213992,0.3861537021392478,-0.25441941970215987,1.3034072728278059,1.3604584811301674,0.4810859259039994
Switzerland,2016,0.48858276145472124,0.3099527455803797,1.2083507306314805,-0.1287053649572894,1.642127635695095,1.3276383201327495,0.4071226053655573,1.7498675982959102,0.6719119793198208,0.80389892392542,0.26808556741925865,0.018273348446468555,0.0420236707809289,1.8676829077978536,0.3861537021392478,-0.42231852931014646,1.3034072728278059,1.2415649266665554,0.3059778488789287
Switzerland,2017,0.48858276145472124,0.3099527455803797,1.2237730953446864,-0.242797177103414,1.6182855272729226,1.3534296934076755,0.39344872770804473,1.7620244879821545,0.8017093719659403,0.8426478234779412,0.2684747519976476,-0.0058717646533304755,0.10353619649401276,1.8758005461736367,0.3861537021392478,-0.35061242824692607,1.3034072728278059,1.3604584811301674,0.5038008599286733
Switzerland,2018,0.48858276145472124,0.3099527455803797,1.239108982300457,-0.242797177103414,1.713203783849774,1.3699360815026687,0.39421996980866264,1.794220863644677,0.8538866470722632,0.8700577154735442,0.31028753404454207,-0.017987913723432853,0.10353619649401276,1.8847646683218784,0.3861537021392478,-0.4461380509430546,1.3034072728278059,1.2415649266665554,0.20211991316849187
Switzerland,2019,0.48858276145472124,0.3099527455803797,1.254498360417645,-0.47361853027759226,1.7851679977581294,1.4078705863139338,0.3457885760142526,1.809877843621301,0.9099122265069765,0.9782062316654718,0.37547363356334285,-0.042308266771846695,0.1677271925392588,1.894558033030229,0.3861537021392478,-0.6586940907030566,1.3034072728278059,1.2415649266665554,0.3059778488789287
Switzerland,2020,0.48858276145472124,0.3099527455803797,1.2698794619635163,-0.5903394701340104,1.368213720575733,1.0322472796258193,0.37333139093448187,1.7810940015042658,0.6838752391383848,0.8361839770262148,0.3818023258042797,-0.10980504074587819,0.1677271925392588,1.9034002887972987,0.3861537021392478,-0.5882021125110984,0.9363573247842838,1.3604584811301674,0.4810859259039994
Ukraine,2012,-1.039442280347257,-0.8518472943419714,0.5585637263077523,-0.1970545240727592,-1.8485494295454001,0.8515162324033275,-0.5895093242998586,-0.8886146672053792,-0.9735994118609748,0.1268542998008865,-0.3261102611788968,2.098728997093096,-1.5963569714395005,0.43635038977101737,0.3861537021392478,1.719867361360758,0.9363573247842838,-1.179639253094877,-3.0967642225342913
Ukraine,2013,-0.9984359493996765,-0.888791071322527,0.578747122177995,-0.2714579085454559,-1.7919945194446267,0.9127847184624249,-0.7751911564140358,-0.8821730968162936,-0.9601746037095845,0.20569059166547998,-0.3325820464740221,2.0489655098491117,-1.5421636942429033,0.37394856831313567,0.3861537021392478,1.7479925598992387,0.9363573247842838,-1.0254463035364503,-3.0967642225342913
Ukraine,2014,-0.9775040400330957,-0.9353295810920581,0.5935760958226692,-0.5552318696751768,-1.7417617181061418,0.6796920066856631,-0.9681045389361452,-0.8585188106457162,-1.0710203941910863,-0.21117728238527034,-0.3150750741791421,1.458209174084874,-1.4948694760300623,0.3103925151977512,0.3861537021392478,1.918112760481973,1.3034072728278059,-1.0815483343030474,-3.0967642225342913
Ukraine,2015,-0.9775040400330957,-0.9422792788097563,0.6023092634983634,-1.0237054217709642,-1.5984441851435816,0.4367026164001878,-2.9222659245734044,-0.8021552246612386,-0.8048125057869768,-0.18812455966754213,-0.2946106118443438,1.4397549932707834,-1.4436087858539361,0.24566878228112757,0.3861537021392478,1.497141372021618,0.3854498849599905,-1.3442803819993643,-3.0967642225342913
Ukraine,2016,-0.9775040400330957,-0.9492057674089088,0.6110295461743857,-0.9996632373262174,-1.474985658530394,0.3934088070410229,-3.048405958879901,-0.748673735270595,-0.8793810475690591,-0.22520967713626164,-0.2796992233153314,1.266153111193524,-1.4022595060005536,0.17606756447182978,0.3861537021392478,1.6358748931086802,0.6357670797425969,-1.319527734745449,-3.0599103054764556
Ukraine,2017,-0.9775040400330957,-0.9560986906588109,0.6197367697681262,-1.5550136197077393,-1.3618625342588533,0.6398805170644627,-2.8197500024970794,-0.6889620462422397,-0.6605718914254287,-0.2512118791250156,-0.2800526829576455,1.213495574666649,-1.3731773001214234,0.1051342895230482,-0.9992782107612981,1.359934850461884,0.9363573247842838,-1.1956171702187468,-2.101326206894382
Ukraine,2018,-0.9775040400330957,-0.9629580985476808,0.6284539680472008,-1.9749906239955228,-1.4419722478450714,0.535874658982581,-2.71945565840809,-0.636745355514928,-0.5882220779624879,-0.1261278900089614,-0.2744540587506706,1.150619012099604,-1.3427895194960948,0.032852902749136256,-2.523187373404402,1.3326728213573578,0.6357670797425969,-1.1167080965508247,-1.4578485248407822
Ukraine,2019,-0.9775040400330957,-0.9697739614428561,0.6371578538329167,-2.0702881887471776,-1.3758931474330238,0.6761752533948762,-2.1496933797346793,-0.5897430150971907,-0.4485024291287791,-0.010261202244863257,-0.3425493110956868,1.0919428552781225,-1.3110087824327457,-0.04079273184088509,-2.704790395209643,1.1972399786725305,0.6357670797425969,-0.9291862796804715,-0.9415916635643461
Ukraine,2020,-0.9347643026515557,-0.9765465232154735,0.6438292827886927,-2.134076939847296,-1.49415485138048,0.21617521396362968,-2.0371101372152323,-0.7710731293040566,-0.7214016512271924,-0.2469057488187229,-0.3495243344590939,0.8866283034173674,-1.2945666237243776,-0.11581883139466018,-2.7083512387744513,1.4695793669849837,1.3034072728278059,-0.9669274120554294,-0.9544134721752908
United Kingdom,2012,0.48858276145472124,1.1129689647350733,1.0948168677621852,1.8653021852405338,0.5208042409722953,0.5345753492243422,1.141417462416768,0.5605825888678232,-0.6246923640702521,-0.021322167447823837,0.3220723025867731,-1.2793184965679985,-0.2789665572570486,-1.3076688147700295,0.3861537021392478,-0.4461380509430546,-0.006713781585690784,0.7975524828333173,0.00599906175353914
United Kingdom,2013,0.48858276145472124,1.1103855452484657,1.0970058694152445,1.4237494759109488,0.5577741640251698,0.5345753492243422,1.0582982150473883,0.5857175428715995,-0.5185042555513555,0.08969576192543638,0.3605428607614749,-1.319113795308472,-0.18026547134552748,-1.3229575035993741,0.3861537021392478,-0.35061242824692607,0.6357670797425969,0.9514208788167622,0.00599906175353914
United Kingdom,2014,0.48858276145472124,1.1078324484438842,1.0986653541459652,1.3229684289835875,0.6706854394680063,0.7650454371537477,0.022054058721467238,0.6396232566726223,-0.3168561225097738,0.397261106397549,0.23079190847202818,-1.3431643733466991,-0.1279835845101109,-1.3408457931254776,0.3861537021392478,-0.4461380509430546,0.6357670797425969,0.7975524828333173,0.00599906175353914
United Kingdom,2015,0.48858276145472124,1.105281273133708,1.100308267319628,1.2722199206506448,0.5396915404619895,0.7962768966743796,0.06480852109161343,0.6774663364472399,-0.14584841583556832,0.6237317762711774,0.2716368233981694,-1.4324948261945585,-0.1279835845101109,-1.3613575797660387,0.3861537021392478,-0.4936544754566966,0.6357670797425969,0.7975524828333173,0.00599906175353914
United Kingdom,2016,0.48858276145472124,1.102732018042987,1.1019431533132589,1.2212337204836565,0.6143037622247725,0.7775286782694386,0.10126582148320382,0.7225185412102347,-0.1127071295892744,0.8201273221883626,0.2295932775783734,-1.4654371844421452,-0.07359405978496046,-1.3845202693852519,0.3861537021392478,-0.4461380509430546,0.6357670797425969,0.7975524828333173,0.00599906175353914
United Kingdom,2017,0.48858276145472124,1.1001846818975027,1.1035614401570242,0.9627620676864816,0.6521122242526551,0.8796933999016462,0.18270027544121062,0.772658277566947,-0.04066031091335035,0.958044593246382,0.21457545796118468,-1.490308978479145,-0.07359405978496046,-1.4103648157248472,0.3861537021392478,-0.3266272354163617,0.6357670797425969,0.7975524828333173,-0.27965506204655305
United Kingdom,2018,0.48858276145472124,1.0976392634237684,1.1051716779418108,0.6448968083886208,0.6521122242526551,0.7346192499974116,0.29270855238821786,0.829621431362899,-0.05285963701402228,1.0766812913982342,0.2549301515203221,-1.5236952498879077,-0.07359405978496046,-1.433722564298517,0.3861537021392478,-0.5882021125110984,-0.006713781585690784,0.7975524828333173,-0.27965506204655305
United Kingdom,2019,0.48858276145472124,1.0950675109750323,1.1067738585630709,0.38464652674428085,0.6952431155103982,0.8112058983428742,0.4084847957931941,0.8257795314291435,-0.053366492145351545,1.2746496312597346,0.2668560799758757,-1.565794845292332,-0.07359405978496046,-1.4571730715414561,0.3861537021392478,-0.3745559113460094,-0.006713781585690784,0.7975524828333173,-0.27965506204655305
United Kingdom,2020,0.48858276145472124,1.0925259452993126,1.1083594021044894,0.04638613163829512,0.3152046722420375,0.9617456848919309,0.4703539507011138,0.852805376499533,-0.09868205146487166,0.9511452053676586,0.34517310729652645,-1.5827508212591477,-0.07359405978496046,-1.480716570715001,0.3861537021392478,-0.3266272354163617,-0.006713781585690784,0.6067725944579792,-0.27965506204655305
